Customer ID,Date of Last Purchase,Number of Transactions in Last 30 Days,Total Spend in Last 30 Days,Frequent Product Categories,Response to Marketing Campaigns
d1647ecf-6df9-4a9a-94b5-e5eff8422284,2025-02-01,4,836.22,"Books, Clothing",Converted
cc5468f0-600f-4e45-b299-7d65445b49af,2025-02-01,9,141.27,"Books, Electronics, Furniture",Opened
8cea41ab-6cc5-4040-86ce-7dadafc85d29,2025-02-01,15,849.31,Furniture,Ignored
734694d7-ca9b-4e55-b92e-f4279f2c85d6,2025-02-02,14,173.04,"Health & Beauty, Electronics, Toys",Converted
51163fb5-0ad2-426b-bae0-6aa0b8813e5f,2025-02-02,8,1533.05,"Sports, Books",Ignored
1f7f5809-4b5d-49c0-bea9-f70b83c84749,2025-02-01,12,1337.24,Toys,Opened
192417dc-fd5a-4964-802f-47f3a3caa8ba,2025-02-01,4,1441.99,"Groceries, Clothing, Electronics",Clicked
58c68cfa-a81d-4d5a-9881-22f335c69d46,2025-02-03,5,1312.78,"Electronics, Furniture",Ignored
8b06e83e-2a90-4ff8-814d-63b7b4e7672a,2025-02-01,16,1584.41,"Electronics, Toys",Converted
e6b88696-a213-41a7-aaf8-a23b429397a9,2025-02-03,7,1128.94,"Furniture, Groceries, Books",Clicked
6749c830-f0e2-4171-96f2-48a87b14fa57,2025-02-02,9,1696.91,Clothing,Converted
9a2c9852-c461-46ac-8ad5-e47f1f6322ef,2025-02-01,19,427.77,"Books, Groceries",Converted
29d930c3-b1d7-43f6-8380-514d30ea09e0,2025-02-02,14,683.05,"Sports, Clothing, Books",Opened
a164c1a0-161d-49f4-bde6-c2470404b7c7,2025-02-01,3,1203.39,"Clothing, Health & Beauty, Furniture",Converted
caa63dad-41dc-448d-a2b3-a1794f115214,2025-02-01,17,484.68,"Toys, Clothing, Health & Beauty",Opened
15eb55bf-6e46-41df-9bb5-28ee6be46b03,2025-02-03,15,286.2,"Furniture, Toys",Converted
1ea2ce0b-0b0c-4df2-9a66-584b02a3d539,2025-02-01,19,1672.94,"Toys, Sports",Ignored
21261c16-d8e8-4c5d-818d-23107e94ada8,2025-02-03,15,730.81,Furniture,Converted
5d4af59b-0a3d-4e6c-933c-53860477b605,2025-02-02,11,1090.87,"Toys, Groceries, Books",Clicked
7ae5daba-0438-4a77-a3ed-9cdc667fb70f,2025-02-02,15,80.65,"Clothing, Sports, Toys",Clicked
82808bd6-ad9f-4e20-bf81-2ddf6a860823,2025-02-01,11,1936.13,"Electronics, Toys, Books",Clicked
51d89bdd-499c-4a50-b004-89d50cf7c0ef,2025-02-01,12,1364.76,Books,Ignored
6f527aec-c7cf-4a99-ab2a-bf1c65a2dc98,2025-02-02,14,811.01,Clothing,Converted
837474d6-bee3-4876-8f5c-edeb59e4b45a,2025-02-03,8,1202.51,"Health & Beauty, Sports, Groceries",Converted
178eedff-51fc-4fbc-830e-a81158913ebc,2025-02-03,20,217.71,Books,Opened
d62f7984-7d84-4620-98fc-a8eeb123a52d,2025-02-01,7,1909.73,Toys,Ignored
ec447f67-ccea-4bd8-9bf7-5fe664e04714,2025-02-02,9,855.28,"Clothing, Sports",Opened
13d0acbd-0db1-4773-987a-cb46d6c559ea,2025-02-01,2,545.82,"Sports, Health & Beauty, Books",Converted
8f8169bc-f2db-4d41-bce6-11feebe20c2b,2025-02-01,9,306.86,"Furniture, Groceries, Sports",Clicked
edb9dcb2-7584-40f1-b3d0-1888df8bebe1,2025-02-03,2,752.02,"Books, Electronics",Opened
f2259e62-9307-497a-8b56-266ba1053bcd,2025-02-02,9,1381.12,"Clothing, Groceries, Electronics",Converted
4b666c34-7abb-4fba-8b7b-7eee3ec35f5c,2025-02-02,10,537.32,Books,Converted
eb6283c9-4335-41e3-a09d-d91c6c193659,2025-02-03,11,137.52,"Toys, Groceries",Clicked
7492d39d-e9d8-4ea7-b96f-b64cabb913e9,2025-02-03,2,1370.36,"Health & Beauty, Clothing",Opened
1bbe7bea-4342-460a-8e8b-c4beac757a72,2025-02-03,13,1677.07,Health & Beauty,Converted
226fea21-e9ea-4152-9dc5-5ab74b4eed3c,2025-02-03,8,421.67,"Health & Beauty, Toys",Opened
c29b2ec3-6399-4388-82b9-a6155ff4e487,2025-02-02,5,1510.04,Groceries,Clicked
2d0bbc53-59bc-45bf-99f7-fe81ff2e0cd9,2025-02-02,5,211.6,"Health & Beauty, Furniture",Ignored
5d763fb1-0883-4b8c-9cfb-b9e30daa9dfd,2025-02-02,6,1559.4,"Furniture, Clothing, Electronics",Opened
eae7ca9b-3504-46da-a51d-1e7aa1cafec2,2025-02-02,13,1202.04,Furniture,Clicked
ca1134b3-a38c-41ef-ac5d-c75bcf91489c,2025-02-02,20,1073.75,Books,Opened
6a4ddffd-b572-46b4-81fd-d10693bb508a,2025-02-03,18,998.01,"Clothing, Sports, Groceries",Clicked
fe1332cb-3ef0-4359-86fd-6aafb356466b,2025-02-02,15,828.4,"Books, Groceries",Clicked
1c6a78fc-b233-4e67-a7c3-383d9d5a94e8,2025-02-01,1,1737.42,"Sports, Clothing",Ignored
5840fd20-15f6-4558-a8f8-6057b5dde286,2025-02-02,2,451.43,"Health & Beauty, Sports, Books",Ignored
4f035cf3-c898-46ab-8f89-453c16929b03,2025-02-03,1,1325.06,"Groceries, Health & Beauty",Converted
248d9da1-0c55-4666-b9ae-d9dc688c43ec,2025-02-03,18,353.34,"Furniture, Electronics, Groceries",Clicked
33cf3f5b-ad51-4ccc-90ff-890ff380c969,2025-02-02,14,504.04,"Furniture, Toys",Ignored
64e5216f-8b84-40ee-acfc-e0625c62974d,2025-02-03,18,881.11,Toys,Ignored
3227cee5-539b-444f-9b83-91f7c9fdbba5,2025-02-03,2,172.02,Books,Opened
c623b5f9-1ad7-4054-ae08-49d79bbe0b22,2025-02-02,4,791.11,"Toys, Sports",Clicked
3bc5fe3d-8193-46b0-a191-683ed65f5c3b,2025-02-01,4,443.0,Sports,Opened
5243d3a4-ca34-44b1-9969-3594f1fae2d4,2025-02-03,3,1016.91,"Health & Beauty, Groceries, Electronics",Opened
49a8f121-c0db-410e-a7be-d08e77fc4b18,2025-02-03,2,506.09,"Groceries, Books",Ignored
1e1a5720-f6d3-4f1f-ac2a-0c57bb3b3e84,2025-02-02,14,680.3,"Books, Electronics",Converted
a11fe5ac-96c9-48f3-a965-a5e7e19cea99,2025-02-03,12,1650.74,"Furniture, Health & Beauty, Sports",Opened
0a60455d-1b6e-4b92-88d4-6046a4573146,2025-02-03,18,1583.72,Furniture,Converted
96474cf6-bd5a-432c-9b53-7bb9fb527f4f,2025-02-01,1,1162.15,"Electronics, Health & Beauty",Clicked
36aa5602-88d0-4363-a9c8-ad8307ca0f27,2025-02-03,8,969.5,"Clothing, Sports, Books",Opened
527d86c7-4d84-4ac1-a51e-3f6eeac7ce89,2025-02-02,13,330.88,"Groceries, Electronics, Books",Ignored
0df1f95a-318e-459e-a887-5c6ca159adc7,2025-02-02,1,342.7,Electronics,Clicked
935cfce1-9aaa-4235-a3a9-c4d88d484e0c,2025-02-02,1,1142.83,"Clothing, Electronics",Opened
dc493032-74d6-4efc-8d55-fee39505818d,2025-02-01,14,1030.09,"Books, Groceries, Health & Beauty",Clicked
e46e317f-b496-45f8-b6c6-3fffca79b611,2025-02-02,19,166.61,Health & Beauty,Converted
820bf1ed-eb37-42e4-bed0-cd5fbc70762a,2025-02-01,8,486.69,"Toys, Clothing",Converted
f11a6fc5-6cdf-4ffa-9a4d-504d0edb6b72,2025-02-01,7,1969.43,Electronics,Converted
1d9fb9e7-a421-42da-82c5-a505f99c4008,2025-02-02,17,1556.36,"Sports, Groceries, Electronics",Ignored
1562f49d-4cec-49d5-b932-12ab650e6b2c,2025-02-01,14,529.11,Health & Beauty,Clicked
e32e50ca-a022-4f21-8176-114b9c48b5ea,2025-02-01,2,1751.43,"Health & Beauty, Sports, Electronics",Clicked
a03be806-8813-4649-82b3-d1dbddf9b381,2025-02-01,10,855.05,"Books, Clothing, Furniture",Opened
3fe8989e-2137-4006-91ce-4a9f83235c7a,2025-02-03,7,257.3,Health & Beauty,Opened
1c18c78a-183b-40f6-b41a-2660e9a79f8f,2025-02-03,1,673.42,"Toys, Furniture",Opened
4c68af8e-abbc-47e6-9ae1-a9f926508638,2025-02-01,1,1419.3,"Health & Beauty, Electronics, Groceries",Opened
4da7f167-e48e-4816-929a-dce62a99de10,2025-02-02,2,961.5,"Clothing, Furniture",Converted
d3bfd3fe-3f61-44d4-8402-f2f7f5b9ed0a,2025-02-03,13,568.62,Books,Clicked
49cef2dc-d39a-4d6e-8fbe-7491a3d2fc13,2025-02-02,16,885.22,"Toys, Furniture, Health & Beauty",Ignored
c8e57d1b-07d9-4840-9088-f75e4b2d9a35,2025-02-02,2,1589.49,"Health & Beauty, Toys, Electronics",Opened
15df069c-dfbf-441e-9dcb-10612d559e46,2025-02-02,15,1245.29,"Sports, Furniture",Converted
2175a686-9ab9-4b98-838b-08595c773507,2025-02-01,14,1439.9,"Toys, Clothing, Health & Beauty",Ignored
6c745f1a-aafa-4f84-bff2-861393b36d1d,2025-02-03,9,1966.34,Electronics,Opened
2885ad27-acf5-44fb-8315-dd806d65f1ab,2025-02-02,12,1467.01,"Sports, Groceries",Opened
a7ad038d-f5d5-4743-be6c-b780382a0cec,2025-02-01,5,741.9,"Sports, Toys",Converted
43319569-86fc-4b03-8926-5adbfa6b15d2,2025-02-01,4,1043.27,Groceries,Opened
e3ebf428-389c-4bec-8f13-a87473d7e059,2025-02-02,14,1883.04,"Toys, Electronics, Health & Beauty",Ignored
a06a8446-65c1-4568-b933-0df36bd6d7ba,2025-02-01,13,761.09,"Clothing, Books",Ignored
d7c5aa07-bd57-4018-869a-ac32f3a810db,2025-02-03,1,244.05,"Furniture, Toys, Electronics",Opened
ce1213ed-4c0e-4bbf-b8a9-becfa779dcd0,2025-02-02,16,1483.44,"Sports, Clothing",Converted
9aad7887-468c-45f2-be59-54438c03f22b,2025-02-01,16,974.74,Clothing,Opened
05d40673-60fe-419b-935c-7817d879f3cb,2025-02-01,17,1034.55,"Clothing, Groceries, Toys",Clicked
60b1e3ea-2414-41c0-b279-248362359fbd,2025-02-03,19,1487.16,"Sports, Books, Electronics",Opened
e2ba1e9a-8890-450a-89fc-9f25d5f47bdf,2025-02-02,15,1184.17,"Groceries, Toys",Clicked
018421f8-b484-4d84-a84f-1b1668dcce4d,2025-02-03,4,525.24,"Toys, Electronics, Groceries",Opened
ac2a0acf-419e-40cd-a488-ec1cd97a3235,2025-02-01,14,1662.52,"Toys, Electronics, Groceries",Opened
a479fc00-edd5-4b46-becd-a11fdecb3644,2025-02-02,18,222.97,"Toys, Electronics",Ignored
eab3c032-6811-4de1-8b1e-84ba7d120070,2025-02-02,9,1203.31,Sports,Opened
5c79f94f-ebbd-4ac9-9415-e95011b0234d,2025-02-03,13,345.24,"Electronics, Health & Beauty, Sports",Converted
d99f165a-75c7-4519-a147-9b9786d82cdc,2025-02-01,14,402.21,"Books, Clothing",Converted
86b941c5-e358-4d39-8d19-3a277eb0456b,2025-02-01,6,1430.78,"Electronics, Sports, Toys",Clicked
8ee16752-abe9-4047-9636-67265f5afe6b,2025-02-03,18,575.11,"Furniture, Electronics",Clicked
1c93ba12-c2d5-47ab-88c5-74f8dba1b706,2025-02-02,2,121.24,Electronics,Converted
4adf90c3-425d-495b-acfd-7b9fbe3c6577,2025-02-02,1,1755.9,Furniture,Opened
01503476-ed04-49aa-8339-e42ad5e75706,2025-02-03,6,681.29,"Furniture, Sports",Converted
949986ce-d3b6-41f8-9708-a26d815cb14d,2025-02-01,11,666.08,"Groceries, Books, Toys",Opened
0a8d420c-d0ed-47cb-bcb2-9baa022a2fff,2025-02-03,2,72.67,Furniture,Converted
77b7cf95-1dd5-4c77-bac4-dc91d9409e4c,2025-02-03,15,1439.42,"Health & Beauty, Toys, Electronics",Opened
39bf13c4-8b73-47ab-b52a-8d07080ed6c5,2025-02-03,1,460.62,"Health & Beauty, Toys, Sports",Ignored
2fd5ecc5-8778-499e-8cd9-b8ae0dc639e8,2025-02-02,19,1487.72,"Health & Beauty, Clothing",Ignored
3b4cdfb7-497b-47d5-9837-0db0f7085dca,2025-02-03,14,1619.93,"Toys, Clothing, Electronics",Ignored
98ec039c-a7d5-4769-833c-a0621f3d8266,2025-02-02,2,996.14,Toys,Clicked
794bd358-93df-4b59-bd75-f4a75ac31c8f,2025-02-01,11,371.84,"Clothing, Health & Beauty, Sports",Clicked
132933d9-f1df-4d69-a152-1f8d8ac59745,2025-02-03,6,1123.51,"Furniture, Groceries, Books",Ignored
5816930e-ea06-452a-a02a-32984cb67dc4,2025-02-02,17,1857.59,"Groceries, Health & Beauty",Clicked
43d899a7-e57c-43b8-9514-79e7138d07e6,2025-02-02,14,1922.23,"Clothing, Health & Beauty",Converted
831f57ba-ec23-4d72-a349-350b59c1340c,2025-02-01,19,1261.94,"Clothing, Electronics",Ignored
806869db-0501-4e13-b7ad-fff0526e9c6d,2025-02-01,9,920.15,Books,Ignored
6d0da0ad-f550-40da-8baa-67c108e9c6cc,2025-02-03,13,297.08,Toys,Clicked
b7a166fe-bcbe-41ee-b0a0-8e1faf7262f1,2025-02-02,1,1722.4,Sports,Opened
0fcc4121-0dd0-4fcf-bfb2-b02f80fe82cf,2025-02-03,3,1448.41,Groceries,Clicked
d596217f-97ca-413f-925f-d5acdb5c8f71,2025-02-01,9,608.68,"Toys, Sports",Clicked
6ea5182a-4f76-45d0-810d-c6d2bbec0121,2025-02-02,8,1112.29,"Sports, Toys",Opened
9dc95d82-912d-48b6-b374-d5b92e649dab,2025-02-02,7,426.97,Books,Ignored
bc3aae04-c53a-473a-b72c-31ba5216b705,2025-02-03,8,1655.48,Books,Ignored
515a97d8-a3c0-40c1-8622-5668d032a11e,2025-02-01,8,1358.9,"Electronics, Furniture, Groceries",Clicked
02cd330f-ebd7-47c2-935d-fa66a21d6ec0,2025-02-03,13,1477.26,"Health & Beauty, Clothing, Electronics",Converted
5496199a-54aa-4831-979f-9b7118a3ef5b,2025-02-01,7,323.98,"Books, Furniture",Clicked
225187d1-1603-44b9-bc0d-e2894dd98200,2025-02-01,8,1831.51,Clothing,Clicked
29e2d04b-a57e-478c-b4d3-01a58e8bb540,2025-02-01,4,845.0,"Toys, Clothing, Health & Beauty",Ignored
4ad87c77-2743-48d3-8c84-b183d0e06e3b,2025-02-03,12,1925.87,"Furniture, Clothing",Opened
78b93d57-8a5d-40e4-8204-d28efeadea18,2025-02-02,11,870.52,"Sports, Electronics, Books",Ignored
cd48850f-3d58-4908-ba6c-1ade863f6ba2,2025-02-02,4,829.83,"Clothing, Groceries",Clicked
bf863215-69ca-4145-8e96-32b77e2ac7b0,2025-02-02,2,60.98,"Groceries, Health & Beauty, Furniture",Clicked
aec7cb1c-833c-44fc-9acf-c406124e8893,2025-02-01,6,724.66,Health & Beauty,Ignored
b82d0ce7-4dfb-4c87-9d1e-e8d07986bebf,2025-02-02,20,316.62,"Sports, Electronics",Ignored
1a96adad-b53f-40b9-b379-de30606f2639,2025-02-03,16,608.53,"Groceries, Toys",Clicked
55186ddb-32cd-453b-bb15-f9f98a11b69d,2025-02-01,9,1158.4,Groceries,Clicked
5ca89e03-f2b9-4af3-a8b8-024b493ab937,2025-02-02,9,1313.54,"Books, Sports, Clothing",Converted
e2c24e14-3c79-4675-aa1a-e12c2683021f,2025-02-01,17,443.78,"Clothing, Groceries",Opened
ee51dee7-dcdb-4455-8eaa-0fd55e1a65cd,2025-02-01,9,1412.13,Sports,Opened
8926dc31-3f8b-4254-a828-442bf005c22f,2025-02-02,13,1752.42,"Toys, Health & Beauty, Electronics",Converted
c88554bb-4aa3-4b57-bf43-38af4127de87,2025-02-01,20,1803.27,"Electronics, Clothing, Books",Clicked
13ab40ee-fe4f-4a09-aebe-efc4e71879f4,2025-02-01,15,1916.98,Books,Ignored
ecbe5f97-8823-4826-b790-5eb5b751b565,2025-02-01,9,633.11,Groceries,Opened
ebdb9538-e020-424f-b71f-fb1398363603,2025-02-01,15,614.08,"Furniture, Books, Electronics",Clicked
14efe073-bbab-4699-8c30-623f3d269c93,2025-02-02,20,586.0,Groceries,Ignored
9893f415-7417-41a7-9f32-2f4351c458cf,2025-02-02,7,615.31,Furniture,Opened
57d105fd-1c8c-4839-87ef-3ccd9ee580f8,2025-02-02,14,630.24,"Furniture, Sports, Books",Ignored
24c3acd7-8b3e-400f-bfa6-ae47c25469b0,2025-02-01,4,1535.02,"Health & Beauty, Groceries",Clicked
3c93642d-3a0a-40b2-9906-205a99a2e97d,2025-02-02,12,233.01,"Clothing, Electronics",Ignored
e7a3c09e-5237-4a06-b48d-856fe9bbfd8a,2025-02-03,3,1493.26,"Furniture, Groceries",Converted
b99eac14-8a51-4cc6-8973-bef158147f31,2025-02-01,7,57.72,"Clothing, Toys, Sports",Opened
bfe434e0-3e59-494f-9c02-ab9e461e733e,2025-02-02,11,1054.44,"Clothing, Furniture, Sports",Opened
8f2f121a-f440-4bb9-979f-8c51f390b3a5,2025-02-01,9,1626.51,"Books, Toys, Groceries",Ignored
5e9fe5a4-6255-48ff-b42d-4fd6fe6b3826,2025-02-03,13,200.52,"Sports, Toys",Converted
1fbb2410-eea7-4871-9f25-1a5354093b2b,2025-02-02,19,1658.4,"Health & Beauty, Books, Groceries",Opened
7776caee-e693-4983-9ada-3e0e4d366059,2025-02-02,12,476.44,"Electronics, Groceries",Clicked
080527f4-442f-4abf-a113-57dcfc260467,2025-02-02,8,1383.8,"Furniture, Electronics",Converted
80be321d-229d-476e-accd-19e091921538,2025-02-03,11,1626.56,Sports,Opened
7fa61298-c386-474e-a628-16526478db7f,2025-02-03,20,1956.06,"Groceries, Books",Clicked
3cecaaf2-eab2-44c6-8f03-43e1946b67d9,2025-02-02,19,504.84,Furniture,Clicked
201a2129-3ff0-458a-8dd3-0ea99e566cf2,2025-02-01,16,293.17,Toys,Clicked
31da613b-12cc-40d6-b562-aec487044bd8,2025-02-01,12,969.51,"Sports, Toys",Ignored
29fe4b6c-55ba-4ee8-af94-3c6f00e0dc36,2025-02-01,12,976.0,"Books, Toys, Furniture",Clicked
0deea729-6961-4333-ae9f-a3d775e0411f,2025-02-01,3,1539.13,"Clothing, Toys, Books",Ignored
721ecd59-6bd4-4dd5-9ccb-52db5e8d2c34,2025-02-01,1,472.61,"Furniture, Sports, Health & Beauty",Opened
096c1207-a669-473a-a299-0282008e539d,2025-02-03,2,1697.09,"Sports, Toys",Converted
3230243b-0701-4e9a-afeb-dd76b0b9b15c,2025-02-01,14,873.19,Groceries,Ignored
69fea067-5802-4ba0-a009-269c007eb402,2025-02-03,10,1153.64,"Books, Toys",Ignored
fbc890d7-a3fc-4390-8e23-41b1c151d9ff,2025-02-02,10,678.2,"Health & Beauty, Furniture",Converted
ab22c42b-bff5-4637-8ddb-5c1556318062,2025-02-03,1,125.01,Electronics,Converted
59846b14-72b2-4500-9d75-3501c18c6c39,2025-02-02,7,1990.01,Toys,Converted
ddebceaf-aa70-4730-ba8d-5833f1616c15,2025-02-03,1,1485.48,"Groceries, Toys, Clothing",Clicked
03bd55bf-d821-41eb-aaa5-76e1669c11b3,2025-02-01,19,1698.05,"Groceries, Books, Clothing",Ignored
d89825c9-3e05-435c-b3f3-2be9d2f453c3,2025-02-03,9,596.77,Clothing,Converted
6ce48953-9b0d-4fee-95ae-25192d9b4331,2025-02-01,19,244.95,Health & Beauty,Clicked
dce5969a-fd80-4e3f-b720-18468dc923e7,2025-02-01,8,1761.46,Clothing,Clicked
76997882-ddcb-460e-b9cd-37254ffbb6fb,2025-02-02,3,243.08,"Groceries, Furniture",Clicked
fc33d1f2-5e92-47df-937f-c7ad08f516b5,2025-02-02,5,1545.0,Electronics,Converted
b446f441-f6af-4bb6-b7fe-5493bb23b8de,2025-02-01,8,780.92,Electronics,Opened
a660ec3f-3947-48d4-89e4-c365206ad04a,2025-02-01,18,1862.89,"Sports, Books, Furniture",Converted
4b1144ba-6a17-42e3-8d6c-15b1669234ca,2025-02-03,2,1272.21,"Electronics, Toys",Opened
e3408a53-69fb-4aa1-a63c-3fdace6ee1f1,2025-02-02,14,1815.14,"Clothing, Electronics",Ignored
7afcdb49-487f-4b2b-aff8-9e35120192fa,2025-02-02,17,562.23,Furniture,Clicked
7a41efa3-0b67-4345-b483-bfd098865b7a,2025-02-01,11,711.47,Furniture,Ignored
50d2d51b-64a2-4ae2-84aa-2564f2dd0cb6,2025-02-01,12,625.23,Furniture,Clicked
bb240cfb-5de0-409c-8980-bb8aea0f0ccf,2025-02-01,3,399.69,"Furniture, Electronics",Ignored
961e227c-d599-4795-9c8f-a188abd1916b,2025-02-01,6,1613.2,"Sports, Toys, Books",Converted
bff69543-703a-4eea-a4c9-8aae12f8ac3b,2025-02-03,12,427.55,"Books, Sports",Converted
b6ae7ccb-af3a-4e1d-ba47-6ae6dd640a2c,2025-02-03,7,1748.85,Electronics,Ignored
e4655b94-3b76-46ea-92bf-007a577e6d5e,2025-02-03,16,1614.01,Toys,Opened
3e30ce68-b005-4ae2-a7c7-c4f76d4db12f,2025-02-02,10,391.02,"Electronics, Clothing, Toys",Ignored
559b8f9d-8099-4f18-97cd-acc73270af73,2025-02-01,8,402.38,Toys,Converted
fcd3b37a-3b69-4e7b-aa52-ca6d953ef87f,2025-02-01,13,917.57,Toys,Clicked
10b47599-be42-4fe9-9af0-a6005fc9cc63,2025-02-01,16,772.25,Books,Opened
132001bf-9b16-4f53-ac81-70ffbca71cb6,2025-02-02,1,608.33,"Toys, Sports, Furniture",Opened
fd757eb6-fb66-42f1-8fb4-7e339f552f2b,2025-02-01,10,1767.45,Groceries,Ignored
51428347-4140-49ad-82e5-ce046596e77f,2025-02-03,1,93.55,Toys,Clicked
27b1a767-1c58-437d-b822-0dfe0c3a7430,2025-02-02,12,1381.67,Toys,Opened
174e6e15-efc4-4898-9666-1b3625312f8e,2025-02-01,18,694.71,"Electronics, Health & Beauty",Clicked
a7d7326e-8c4c-4691-8ad5-94626ecf2b18,2025-02-02,6,1215.95,"Books, Furniture",Clicked
b6669c38-387b-492c-b715-c7d0b7b1e90c,2025-02-03,3,1128.57,"Health & Beauty, Groceries",Converted
4a340320-d12b-480f-8220-add7bbed06e8,2025-02-02,10,417.7,"Books, Sports, Toys",Ignored
ca7840c2-1e95-4bc7-81a6-4937135dbdce,2025-02-03,15,1073.72,"Health & Beauty, Furniture",Clicked
