Customer ID,Social Media Platform,Post Type,Post Date & Time,Sentiment Score,Engagement Level
ccd06de0-ae6a-4155-bff0-b1b530df77e7,Instagram,Comment,2025-02-01 03:07:03,Neutral,241
eda37dc3-dc38-4d81-bb59-4a493f32dc88,Instagram,Share,2025-02-01 00:54:10,Positive,75
ad9498a6-ee23-4d12-a4ba-4ac30d8216bb,Twitter,Share,2025-02-03 11:26:07,Neutral,706
2da50c87-88cf-4cf1-9ab5-0cfde5829138,Twitter,Share,2025-02-03 09:36:32,Neutral,778
16035e1c-ef56-43f3-a80e-51de9356738d,Twitter,Like,2025-02-02 00:30:03,Neutral,9
07cdbb5b-c05c-41c7-a5a4-bfee75c893f8,Instagram,Comment,2025-02-01 08:52:03,Negative,568
da52722c-7739-4634-ac4f-373734eeef5e,Facebook,Like,2025-02-02 23:25:25,Positive,482
d765ce04-a503-496b-90dc-6d148cf3d307,LinkedIn,Comment,2025-02-03 07:29:58,Positive,983
af891b64-3206-430f-80fa-8f9838270153,TikTok,Share,2025-02-02 07:27:04,Neutral,601
794361b7-3cfd-4f37-ba6b-6dce5b41c3ec,TikTok,Share,2025-02-01 19:32:40,Positive,288
2656082a-ee1d-402f-9f37-f9db4bf38ab4,LinkedIn,Comment,2025-02-02 13:35:42,Neutral,428
6ced8958-fd2e-426e-9f92-b0441a30e038,TikTok,Like,2025-02-01 09:59:38,Negative,837
8f5d7f7d-5f67-440d-b154-0133b39712dd,LinkedIn,Comment,2025-02-03 22:44:57,Negative,264
60104bd7-fff6-46b9-abd7-dc34fd53906e,Facebook,Share,2025-02-02 08:26:54,Negative,406
46211d8d-1f70-475b-a7fa-a0d82e6b0e1e,TikTok,Comment,2025-02-01 15:58:42,Negative,760
a4d0ec80-2aca-4293-9e9a-d5fcd46ebed6,Instagram,Comment,2025-02-02 05:23:30,Negative,236
67e5d7ae-eeec-4502-b791-7082087c7a15,Facebook,Like,2025-02-03 03:49:16,Positive,68
9f3dc525-9fb2-4dc6-9a63-99a777edf895,Instagram,Comment,2025-02-02 21:44:57,Positive,604
3e277079-1f2b-4606-b27d-8f3a295ecd4d,Instagram,Share,2025-02-03 00:21:40,Negative,394
3e9f8e77-f6d2-4f5d-b14b-78c82f2b88af,LinkedIn,Comment,2025-02-01 03:02:47,Negative,789
4610a5c2-4765-4357-a7ee-7cd6be78336d,LinkedIn,Share,2025-02-02 19:38:04,Positive,770
aa32a824-4697-4250-bc54-38611a6cb203,Instagram,Like,2025-02-01 16:50:24,Neutral,595
f2639b68-8d3c-4967-a83a-c340a3fe5768,Instagram,Share,2025-02-01 03:06:56,Positive,355
644557f1-7316-464b-ac61-b9e215799e81,Instagram,Share,2025-02-01 10:28:57,Negative,598
bf1f2227-905c-4dc7-92ce-75807fb74ea7,Facebook,Comment,2025-02-01 23:13:50,Negative,162
c45e93fc-5de5-44a8-b04c-e6964eb4ea73,Twitter,Like,2025-02-01 11:06:16,Positive,827
a1b6f2c8-84c6-4218-a8dc-f13cf29247db,Twitter,Comment,2025-02-03 14:53:37,Neutral,891
ed1fe5db-1d75-4a71-a3c3-b6c577cce087,LinkedIn,Share,2025-02-02 21:17:27,Positive,240
d41c07af-15a7-40b5-9f77-f062c19b97ed,Twitter,Like,2025-02-03 10:10:31,Neutral,883
7bf8c26c-be6d-4a7e-8a3a-84a990def56e,LinkedIn,Share,2025-02-02 11:34:29,Positive,677
6c4bb789-b048-48ea-ac35-92c535af95b0,LinkedIn,Like,2025-02-01 19:51:56,Positive,66
10c5554a-b386-4034-b87c-f650334c1ac2,TikTok,Share,2025-02-01 09:30:56,Positive,799
a3fbca4b-c7b7-4e18-862f-3d71e0cfa636,Twitter,Comment,2025-02-03 09:48:59,Positive,124
91307edc-21ab-4cd9-9004-ba7e0087d336,Facebook,Like,2025-02-02 14:32:58,Neutral,487
ecc95aba-0417-483e-b83a-69dc6c4ed23b,Facebook,Share,2025-02-02 20:15:01,Neutral,176
a1cce1b5-3740-44e1-a566-ca4fc31abdcd,Instagram,Like,2025-02-01 03:29:52,Neutral,195
53fb1298-096f-469a-9c17-2ceb7c86fc79,TikTok,Like,2025-02-02 01:39:13,Neutral,23
fd1da10b-e848-49e4-8fdf-0286c8045479,TikTok,Share,2025-02-03 09:22:36,Positive,83
24bb7536-5515-42ce-8111-b84b973248d5,Twitter,Share,2025-02-02 16:39:11,Negative,68
96bdbc0e-edb0-45a1-be06-dc210ac794a1,Instagram,Share,2025-02-01 20:33:45,Negative,457
d2d7c572-9afd-4868-b24f-024c8fc05d23,TikTok,Like,2025-02-02 02:01:51,Negative,114
3b12ffa1-c55f-4f38-8c0e-7170a4396cf5,LinkedIn,Comment,2025-02-03 03:12:29,Negative,291
d85b0b9e-48b3-47d0-991a-fb5e30eeec17,Facebook,Share,2025-02-03 14:01:54,Positive,121
3365ddd8-0a4b-467a-aeaf-acc352d3fa90,Instagram,Share,2025-02-01 09:50:43,Neutral,182
2a114c11-78ba-4ce7-8ba4-2def2b6ddbb1,TikTok,Comment,2025-02-01 22:26:22,Positive,934
81c69971-4753-4387-a8a9-5b1b64d0f40d,Twitter,Comment,2025-02-01 21:01:12,Positive,112
8d54ed45-3714-45b7-98f7-c28cce45de37,Facebook,Like,2025-02-01 01:58:31,Positive,315
88ab7f88-61ad-427f-8333-d72beb382bd7,Instagram,Share,2025-02-03 13:59:33,Negative,767
81fbe86e-06c3-4f5b-be43-29cd0f960f5a,LinkedIn,Comment,2025-02-01 18:42:44,Neutral,157
88f7bda6-aaa8-4f22-8bd5-99589df9d51b,Instagram,Comment,2025-02-01 03:43:42,Neutral,382
a3464922-d29a-4cca-8395-3955b056dd7b,LinkedIn,Like,2025-02-02 20:16:44,Positive,966
a7435ed8-5fe4-4db0-a7b0-f052ab6e6f26,Facebook,Share,2025-02-02 16:19:20,Positive,141
2acc1dcb-72c2-4334-aa5d-b3f64ed3f8fd,LinkedIn,Comment,2025-02-02 14:55:51,Positive,683
1306ff97-125a-4988-a5f9-34e7cdaebaea,LinkedIn,Share,2025-02-03 00:14:03,Neutral,336
d3f548f8-7cea-4c96-8ca8-79cd7c870e05,Facebook,Comment,2025-02-03 20:58:02,Neutral,793
016ead5b-1c4b-4993-8c3f-d5ef8b2e16f4,Twitter,Share,2025-02-02 12:59:26,Neutral,848
6d7f7f3a-4a93-4f3a-b0ed-45a232b90428,Twitter,Share,2025-02-02 15:01:35,Positive,524
eda31250-fa57-4fbf-996a-cb155ef73d74,LinkedIn,Like,2025-02-02 17:48:51,Negative,331
14f02af6-467c-41de-b95f-f50d6c9c6cbb,LinkedIn,Share,2025-02-02 22:40:44,Negative,102
27ec290e-25a5-4b96-b45d-7fe8b25b5653,Twitter,Share,2025-02-01 14:27:32,Negative,570
668e46f9-14ad-48cc-b5e6-da8b36487e3f,Facebook,Comment,2025-02-02 00:46:03,Negative,400
63718d51-de0e-4a96-8b7d-a40ffce17350,Instagram,Share,2025-02-02 23:37:54,Negative,264
c55d420c-7c08-4431-8afd-4c88bd3d915c,LinkedIn,Comment,2025-02-03 08:08:43,Neutral,606
fafd1a72-0a8c-494f-af14-4768d63294cb,Instagram,Share,2025-02-01 05:30:45,Neutral,882
6574615f-933c-49ec-886e-6a75a92a3830,Facebook,Comment,2025-02-02 14:31:33,Neutral,596
4a6861fb-a7da-449e-b427-8594044f2833,LinkedIn,Share,2025-02-01 13:06:01,Negative,624
efd6d5d5-b637-4b44-a4ad-4ded30836e0a,TikTok,Like,2025-02-01 13:05:42,Negative,25
5c4f73be-08b4-48a6-a89a-f06c6f97d0aa,Instagram,Comment,2025-02-02 23:14:30,Positive,498
3ccc7b3e-aa4a-48af-be19-264e86aa0ea8,LinkedIn,Comment,2025-02-02 06:54:45,Positive,25
2c4276de-c337-4330-8605-77f1aff2f10a,Instagram,Share,2025-02-01 06:16:38,Neutral,212
f84b6580-bcd4-495b-8b47-512be962e556,Twitter,Share,2025-02-02 20:57:16,Neutral,215
c02f47bd-637d-40fa-81f1-05220b9147c6,Facebook,Share,2025-02-01 23:11:15,Positive,3
7949ae17-2243-4429-bfb8-fc75dbc9ba2f,TikTok,Like,2025-02-03 11:58:35,Negative,128
4e0c01fb-a7da-47ed-b48f-daeb4ffcd5ab,LinkedIn,Share,2025-02-02 23:11:06,Positive,902
4acd0a63-fa29-4b7c-a7a1-0ee93d850792,Facebook,Comment,2025-02-02 09:32:12,Neutral,746
39c006b3-db4f-4f3c-8da6-be9f472c7a43,Instagram,Share,2025-02-01 10:54:51,Negative,80
5e48af7c-e3f5-4b04-ace3-2aadbe904252,Instagram,Like,2025-02-01 15:54:58,Positive,811
e8709e48-e968-4df0-a687-8974b8d0f253,Twitter,Like,2025-02-03 05:32:41,Negative,182
b98564a7-6726-451d-b9a4-d0a9623d7797,LinkedIn,Comment,2025-02-03 07:25:34,Neutral,312
ec5e4388-2ee2-47c9-8066-ca70109fa4ba,Instagram,Like,2025-02-01 06:53:43,Neutral,536
f9c10e28-2b03-4fa9-94c9-fb393bd65812,Facebook,Comment,2025-02-03 05:55:02,Neutral,609
95816ae2-1f7f-4a7f-93e6-24089dd229e2,Instagram,Comment,2025-02-01 13:54:17,Negative,504
9c7f9479-0fab-4612-89bf-cd0a2d454e80,LinkedIn,Like,2025-02-03 03:57:11,Positive,577
7c9511ac-0ca3-4767-8b3b-79290d0a1e74,Facebook,Comment,2025-02-01 09:16:20,Negative,625
8d014a57-6c50-41ec-ace6-7f12ac08d17a,LinkedIn,Like,2025-02-03 22:24:58,Negative,912
5158a724-8be6-4eb8-b125-47163d6e5f54,Instagram,Comment,2025-02-01 21:12:56,Positive,436
93bad676-4e0a-40da-ade9-62152bf7252d,Facebook,Share,2025-02-01 01:20:38,Neutral,345
46c509e2-d9c1-4d38-be6a-1cbfb8f283c8,LinkedIn,Like,2025-02-02 05:59:17,Neutral,295
2e3a7cdf-2fe3-43ad-a4f5-0cea825620ea,Instagram,Share,2025-02-02 10:35:39,Positive,240
e6f44c34-aeb7-4da8-9281-928a9c03438d,TikTok,Like,2025-02-02 17:53:12,Neutral,744
8f2e6cde-6a70-4f95-84aa-2be1915aa205,Instagram,Comment,2025-02-03 16:03:33,Negative,27
8050e5d5-3a48-4637-b9c4-d82de2a3667f,Instagram,Comment,2025-02-02 22:20:42,Positive,889
016f426c-f930-41aa-8341-d7b3d643137d,Twitter,Share,2025-02-02 10:46:28,Neutral,972
c0bdb41d-3be6-43d2-a3ec-63e58bd3b999,Instagram,Comment,2025-02-02 14:08:25,Neutral,442
5f4fe5af-cf41-43d5-a1b7-6e7ee8c49b28,LinkedIn,Share,2025-02-03 00:11:12,Neutral,589
e67dc5c2-8c83-45a4-a3a6-0ca1fe264e29,Facebook,Like,2025-02-03 02:00:20,Neutral,76
565b2f4a-336c-46c9-9a43-c074f31469b0,Twitter,Share,2025-02-03 17:25:40,Neutral,835
58a03c12-4e92-4f61-8db7-86432a5d61b2,Twitter,Share,2025-02-02 03:18:00,Neutral,15
5e376fd7-eb56-4725-8a50-5f5a6e1605d7,Facebook,Comment,2025-02-01 16:38:37,Positive,401
288a8156-9e50-4bb5-a7a8-23ae88f7fbd1,TikTok,Share,2025-02-03 08:40:09,Positive,895
e4ac9476-0dfe-4c0a-b1da-24f94fda4f52,Twitter,Share,2025-02-02 18:31:43,Neutral,850
bc15734a-19d8-437a-9278-2303a2f5113c,LinkedIn,Like,2025-02-01 14:53:02,Negative,610
1b10018c-e37a-401a-bd4b-e439c75f4c0a,Instagram,Like,2025-02-02 07:06:48,Positive,787
64e2bc74-fe3f-40f7-918a-bf779d7977e1,Facebook,Share,2025-02-03 17:05:17,Neutral,19
8b7ec10b-6701-4396-b0d2-b36a3a39f140,Instagram,Like,2025-02-03 14:25:03,Neutral,972
3d619c3b-a7e6-497d-a5a4-4f70b30f8cd9,Facebook,Like,2025-02-02 03:44:16,Negative,344
d02161e5-a4c3-4287-b87a-c3c18da8a443,Twitter,Share,2025-02-03 00:52:32,Neutral,705
83d50ca3-adc2-4d99-b3d6-ce696efa151d,Facebook,Share,2025-02-01 18:20:50,Negative,614
bd2a3230-95b1-414e-b81e-0b1464d42f4c,TikTok,Comment,2025-02-02 05:48:58,Negative,495
4e42038c-1981-48fe-b00b-e48f0dd88df9,Instagram,Comment,2025-02-02 17:59:20,Neutral,183
f3f3aa22-c8ef-464e-b6e7-1ca3d6bda037,TikTok,Like,2025-02-03 16:30:27,Negative,591
cc2858cb-e350-425d-b2ec-0f1e7812a208,Facebook,Like,2025-02-03 15:33:18,Neutral,734
61fd00c8-28a6-41d4-9e00-ab41526da6f6,LinkedIn,Comment,2025-02-03 04:28:44,Neutral,731
cc322f7c-138e-4139-9077-fe7437be11b2,Twitter,Comment,2025-02-03 00:31:42,Neutral,547
dcc75ba2-688d-4246-b724-fadc9a2783d6,LinkedIn,Like,2025-02-03 01:06:11,Negative,480
80a00094-6050-4e1f-9bcc-50f186dbf059,Facebook,Share,2025-02-01 07:29:13,Negative,328
732e9304-875f-40e3-9ca2-cc80bfa5ee78,Instagram,Comment,2025-02-03 10:32:54,Negative,813
29d8739c-21a7-4471-b2bf-d4d571d9b1aa,LinkedIn,Share,2025-02-01 01:20:25,Positive,38
b691c23c-8bf5-4832-8010-1627329434bb,Facebook,Comment,2025-02-01 22:16:56,Positive,776
23ee7613-9e60-4cff-aa1a-a07f44c3cd98,Instagram,Like,2025-02-03 15:21:18,Neutral,679
648ca629-e7cc-4ed0-9083-91071b4d0128,Instagram,Like,2025-02-01 19:33:59,Positive,52
a0f1ff04-9f1a-4bcc-94f6-f616b7b6b8df,Instagram,Like,2025-02-03 06:38:45,Positive,54
8efbe27c-92eb-4973-a30c-37d18831d1c2,LinkedIn,Share,2025-02-02 14:22:25,Neutral,554
9d3b6e6e-f095-4f36-a0cc-6bdcd1f6e315,LinkedIn,Like,2025-02-03 23:48:07,Positive,926
3244115a-93d8-4d67-b661-ce7dc1898c2d,Twitter,Share,2025-02-02 07:22:59,Positive,728
673e51f7-8a44-4e29-a712-7f1090e28f14,TikTok,Share,2025-02-01 06:39:07,Neutral,396
dfd3292c-9590-439b-ada9-c43213b85a49,Facebook,Comment,2025-02-01 08:27:50,Neutral,320
d71a2826-c81f-404a-8d36-db257f289145,Instagram,Like,2025-02-01 02:14:29,Negative,947
0ff62235-d477-4e0e-a674-d28ce29bcb39,Instagram,Like,2025-02-01 10:12:35,Neutral,628
dea367a1-172e-459e-8788-961d8cc5b866,Instagram,Share,2025-02-01 00:49:29,Negative,681
a1906eb3-a714-41ae-88b6-5408ebd5c773,Instagram,Comment,2025-02-03 14:43:47,Neutral,888
96656607-355e-45a3-8442-62540ace15cb,Twitter,Like,2025-02-03 04:59:44,Neutral,986
7ce74911-dfc6-49c7-b3e0-fbfc67ec1358,Facebook,Comment,2025-02-01 13:29:05,Neutral,218
c4c60507-a0e2-43a9-8f10-73b4763b2ce9,TikTok,Like,2025-02-01 17:37:14,Neutral,902
0702d276-010b-4ba6-b22e-3c69d758d099,LinkedIn,Like,2025-02-03 03:41:13,Neutral,87
0133979b-5e0b-4a6d-9798-67ed589c3771,Instagram,Like,2025-02-03 09:45:58,Negative,19
8d025e20-5aef-4818-b557-4f5438b4a737,Instagram,Comment,2025-02-02 22:07:54,Positive,481
22f19a59-2921-4892-9a6f-f48e62653434,Instagram,Share,2025-02-02 14:48:23,Neutral,836
fd9ecd16-78c8-49f3-baf2-e744ded595bb,Facebook,Like,2025-02-01 20:14:05,Positive,141
d9b46350-1b4e-4566-ae8f-628059295f36,LinkedIn,Like,2025-02-01 16:09:12,Neutral,218
75b9c523-c7f5-450e-8ff3-fffd01132094,LinkedIn,Comment,2025-02-01 17:12:25,Neutral,490
43a92201-7486-42e7-9e0c-2afc05f2af36,LinkedIn,Like,2025-02-03 15:27:20,Neutral,902
6418e56f-b995-4dbc-aa96-7b3a33dab015,LinkedIn,Comment,2025-02-02 01:07:20,Positive,286
525fa75b-1242-45a8-9fae-899cb9f96782,Twitter,Share,2025-02-03 07:10:43,Negative,754
70dd0959-d7e5-4e34-b4df-74cb2e24b353,Twitter,Like,2025-02-02 01:56:45,Positive,408
51812ddb-4599-4228-affd-cef906da637f,LinkedIn,Comment,2025-02-01 13:51:21,Positive,963
244bf36c-7326-4f6a-86ab-112475dfdc47,TikTok,Share,2025-02-01 01:48:20,Negative,939
bef600b2-0460-4498-ae79-f9c8f4259041,TikTok,Like,2025-02-01 22:48:54,Positive,91
bb1043b9-ae27-4852-b494-160145ca1b73,TikTok,Like,2025-02-01 02:28:24,Negative,58
cc64d756-732f-4058-b9b3-9c3cd0d2b418,Twitter,Share,2025-02-02 08:43:33,Negative,792
f4cee52f-6e7f-45aa-898a-643cea1e390a,Twitter,Like,2025-02-01 04:20:47,Positive,56
c06417a5-44c6-47bd-833b-fc384f1653fc,Facebook,Share,2025-02-02 17:46:58,Neutral,263
d56c5661-dfad-47b9-b4e2-6263c29e8b25,LinkedIn,Share,2025-02-03 08:33:07,Neutral,487
d99dc7ea-bd23-4133-942f-76519f9bdf15,LinkedIn,Like,2025-02-03 03:43:20,Negative,29
8042946b-e6e8-463d-98e7-07ef89436efa,Facebook,Share,2025-02-03 20:50:35,Neutral,762
47e4aa7f-4aee-4daa-b729-1e2afb3d0312,Instagram,Like,2025-02-01 20:43:23,Negative,82
9be8f68e-9f6c-405e-979f-448babc1680b,TikTok,Like,2025-02-01 04:48:28,Negative,688
f053af36-9d65-4826-bdac-c7f51f5a688d,LinkedIn,Like,2025-02-01 03:25:24,Negative,764
0815d07a-28d9-4c4a-8d4a-23cde0d13c33,Instagram,Like,2025-02-01 07:36:55,Positive,608
165e1771-b2f1-409c-83d2-88eace404f49,Twitter,Share,2025-02-03 04:24:46,Neutral,195
1e7b0e48-3702-4268-98f2-c69741705464,Instagram,Share,2025-02-02 20:14:29,Negative,467
61aa5b08-7703-40eb-afde-4d6dd426492b,TikTok,Like,2025-02-02 15:17:03,Positive,202
286b21a3-ccbd-4028-b6b3-f9a825bed415,Instagram,Comment,2025-02-03 00:01:39,Positive,300
6bc65bdd-5e74-405a-a420-9132061cb4b7,LinkedIn,Share,2025-02-01 09:09:00,Neutral,362
f7806b49-7720-4318-b5a6-17faa36ebd98,TikTok,Like,2025-02-02 06:22:39,Positive,436
01a77ec5-4303-4bb5-b363-7e7b4f519559,Instagram,Share,2025-02-02 17:27:12,Neutral,517
339e5c08-a9b0-40dd-9585-ecd6a209b4bf,TikTok,Like,2025-02-02 09:06:57,Neutral,778
3eec3328-c52d-49ec-a0ec-aa5de91e9412,Instagram,Like,2025-02-01 22:47:09,Positive,353
7d5e0ec7-1c8e-4e08-8ca8-a425559d691b,Facebook,Share,2025-02-01 03:51:23,Negative,719
b5697e9b-f09a-4054-bc5a-943c697693f1,Facebook,Comment,2025-02-03 11:37:49,Positive,325
f6de855d-2f21-46a2-99d3-89256d744d2b,Instagram,Like,2025-02-02 04:25:59,Negative,368
1d534a34-d287-4ddc-bc1c-45b06f99474f,Facebook,Comment,2025-02-03 07:49:07,Positive,480
8b95756d-d9c2-49f9-8f4e-ad778e770518,Facebook,Share,2025-02-03 14:25:29,Neutral,399
32a7a0dd-799b-4d8b-912e-dd93d79a9dbc,Twitter,Comment,2025-02-01 10:04:04,Positive,242
9bde76e1-71f5-4d5e-8199-01392b17dd4a,TikTok,Like,2025-02-03 01:57:47,Neutral,359
dd253b36-e4cd-4455-991c-44067fe6a301,Instagram,Comment,2025-02-01 04:53:54,Positive,379
db237700-c58c-446a-8428-82f3b1db83fb,Instagram,Like,2025-02-03 06:36:48,Neutral,234
0726ae69-f097-424a-9530-f108e3e6804e,Instagram,Share,2025-02-01 20:17:05,Neutral,908
cbc93ebc-45a0-4f35-9d35-7b89af38d6aa,TikTok,Like,2025-02-02 22:55:44,Negative,951
de45d03b-f00a-4acf-963e-7d1130bcce45,Twitter,Comment,2025-02-03 06:40:37,Neutral,586
21640e8f-212c-4c73-8ca7-a9714cc7b3fb,Instagram,Comment,2025-02-01 10:10:01,Negative,366
a5d6e16f-2f7c-40d5-8efc-9843c0529db5,Instagram,Like,2025-02-02 12:35:04,Positive,946
04d9c764-7522-4b4a-84a5-e57c0798f8b4,TikTok,Comment,2025-02-03 06:39:58,Negative,27
96651f0a-b233-44b0-a1b7-975be2926d59,Instagram,Comment,2025-02-01 07:07:25,Positive,264
2edfb98c-f61e-4423-97f0-3a1b1b99e171,Twitter,Share,2025-02-03 13:11:03,Negative,594
ceb6bb96-eebd-4868-b7f2-a3f49e57a33b,TikTok,Like,2025-02-03 18:33:46,Positive,990
c1b2f999-0923-4f7a-aed4-56f30eab7dc1,LinkedIn,Like,2025-02-01 11:48:18,Negative,503
d603727e-c519-481a-b6bd-c94fc99c10b4,Twitter,Comment,2025-02-01 14:36:10,Positive,144
2051a04a-e7f8-4737-82d7-460b5e45245c,TikTok,Share,2025-02-03 11:27:22,Neutral,199
35968c1a-9e52-41a2-8d2d-d48e444fa160,LinkedIn,Share,2025-02-02 14:14:14,Positive,369
f581cb82-5c9a-46e4-bb61-738c58b87998,LinkedIn,Like,2025-02-01 04:24:05,Negative,176
b5108372-5083-4202-9aeb-8d997e868b84,TikTok,Comment,2025-02-01 23:20:58,Positive,649
117e1cef-ca36-4edc-8a00-6e2a5dc1756b,LinkedIn,Like,2025-02-01 13:15:06,Positive,382
c256a56d-e70a-45be-8144-2146b18bf43c,LinkedIn,Like,2025-02-02 08:40:31,Positive,866
8513cda6-4dc9-43f0-834b-119c96f5a7a5,LinkedIn,Like,2025-02-02 10:55:01,Negative,561
a745c1a2-681a-4865-b958-d5c2bc9f5091,LinkedIn,Share,2025-02-01 13:33:47,Neutral,423
266012ad-0196-4755-a463-1fd95a827c80,Instagram,Like,2025-02-01 15:11:57,Positive,7
f24b7b82-f53d-418e-98b2-08fc6de97bd6,Twitter,Comment,2025-02-01 03:42:57,Neutral,165
82ea2b4a-4c84-4804-b815-8d21e8d0bd69,Instagram,Comment,2025-02-02 05:58:06,Neutral,378
d014efeb-640f-4e1c-80c3-9839cff66c1e,Twitter,Comment,2025-02-02 20:00:51,Negative,180
077eb23e-86a6-4b3e-b3ad-6ca282b31406,TikTok,Share,2025-02-01 03:01:45,Neutral,154
